attempt_id,Prologue,Start,Crossing,{Forsaken City} Chasm,Start2,Intervention,{Old Site} Awake,Start3,Huge Mess,Elevator Shaft,{Celestial Resort} Presidential Suite,Start4,Shrine,Old Trail,{Golden Ridge} Cliff Face,Start5,Cassette,5B Start,Central Chamber,Through the Mirror,{Mirror Temple} Mix Master,Start6,Lake,Cassette7,6B Start,Reflection,Rock Bottom,{Reflection} Reprieve,0m,500m,1000m,1500m,2000m,2500m,{The Summit} 3000m
2547,28050,49912,0,0,71774,0,0,93636,0,0,0,115498,0,0,0,137360,0,0,0,0,0,159222,0,0,0,0,0,0,0,0,0,0,0,0,0
2548,27829,44217,72930,94077,110465,0,0,126853,0,0,0,143241,0,0,0,159629,0,0,0,0,0,176017,0,0,0,0,0,0,0,0,0,0,0,0,0
2549,27897,44829,74867,92768,109700,0,0,126632,0,0,0,143564,0,0,0,160496,0,0,0,0,0,177428,0,0,0,0,0,0,0,0,0,0,0,0,0
2550,28101,43894,0,0,59687,0,0,75480,0,0,0,91273,0,0,0,107066,0,0,0,0,0,122859,0,0,0,0,0,0,0,0,0,0,0,0,0
2552,27999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2553,27880,47429,0,0,66978,0,0,86527,0,0,0,106076,0,0,0,125625,0,0,0,0,0,145174,0,0,0,0,0,0,0,0,0,0,0,0,0
2554,28084,45424,0,0,62764,0,0,80104,0,0,0,97444,0,0,0,114784,0,0,0,0,0,132124,0,0,0,0,0,0,0,0,0,0,0,0,0
2555,27846,43843,0,0,59840,0,0,75837,0,0,0,91834,0,0,0,107831,0,0,0,0,0,123828,0,0,0,0,0,0,0,0,0,0,0,0,0
2556,28033,46681,0,0,65329,0,0,83977,0,0,0,102625,0,0,0,121273,0,0,0,0,0,139921,0,0,0,0,0,0,0,0,0,0,0,0,0
2560,28050,48585,0,0,69120,0,0,89655,0,0,0,110190,0,0,0,130725,0,0,0,0,0,151260,0,0,0,0,0,0,0,0,0,0,0,0,0
2561,28033,45457,0,0,62881,0,0,80305,0,0,0,97729,0,0,0,115153,0,0,0,0,0,132577,0,0,0,0,0,0,0,0,0,0,0,0,0
2563,27931,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2564,28101,43962,69241,0,85102,0,0,100963,0,0,0,116824,0,0,0,132685,0,0,0,0,0,148546,0,0,0,0,0,0,0,0,0,0,0,0,0
2565,28118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2566,28050,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2567,28169,48535,0,0,68901,0,0,89267,0,0,0,109633,0,0,0,129999,0,0,0,0,0,150365,0,0,0,0,0,0,0,0,0,0,0,0,0
2568,28084,44386,67370,0,83672,0,0,99974,0,0,0,116276,0,0,0,132578,0,0,0,0,0,148880,0,0,0,0,0,0,0,0,0,0,0,0,0
2569,28101,44981,0,0,61861,0,0,78741,0,0,0,95621,0,0,0,112501,0,0,0,0,0,129381,0,0,0,0,0,0,0,0,0,0,0,0,0
2571,27982,44795,0,0,61608,0,0,78421,0,0,0,95234,0,0,0,112047,0,0,0,0,0,128860,0,0,0,0,0,0,0,0,0,0,0,0,0
2574,28016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2575,27863,43842,72402,0,88381,0,0,104360,0,0,0,120339,0,0,0,136318,0,0,0,0,0,152297,0,0,0,0,0,0,0,0,0,0,0,0,0
2576,27863,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2577,27965,44488,0,0,61011,0,0,77534,0,0,0,94057,0,0,0,110580,0,0,0,0,0,127103,0,0,0,0,0,0,0,0,0,0,0,0,0
2579,27880,43723,89725,0,105568,0,0,121411,0,0,0,137254,0,0,0,153097,0,0,0,0,0,168940,0,0,0,0,0,0,0,0,0,0,0,0,0
2581,28101,44115,0,0,60129,0,0,76143,0,0,0,92157,0,0,0,108171,0,0,0,0,0,124185,0,0,0,0,0,0,0,0,0,0,0,0,0
2582,27965,43893,0,0,59821,0,0,75749,0,0,0,91677,0,0,0,107605,0,0,0,0,0,123533,0,0,0,0,0,0,0,0,0,0,0,0,0
2584,27965,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2585,28016,44182,73864,0,90030,0,0,106196,0,0,0,122362,0,0,0,138528,0,0,0,0,0,154694,0,0,0,0,0,0,0,0,0,0,0,0,0
2586,28067,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2588,27863,44743,0,0,61623,0,0,78503,0,0,0,95383,0,0,0,112263,0,0,0,0,0,129143,0,0,0,0,0,0,0,0,0,0,0,0,0
2591,28118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2593,28135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2594,27948,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2595,28084,45236,0,0,62388,0,0,79540,0,0,0,96692,0,0,0,113844,0,0,0,0,0,130996,0,0,0,0,0,0,0,0,0,0,0,0,0
2596,27897,44811,0,0,61725,0,0,78639,0,0,0,95553,0,0,0,112467,0,0,0,0,0,129381,0,0,0,0,0,0,0,0,0,0,0,0,0
2597,28067,44421,0,0,60775,0,0,77129,0,0,0,93483,0,0,0,109837,0,0,0,0,0,126191,0,0,0,0,0,0,0,0,0,0,0,0,0
2598,27965,45032,0,0,62099,0,0,79166,0,0,0,96233,0,0,0,113300,0,0,0,0,0,130367,0,0,0,0,0,0,0,0,0,0,0,0,0
2599,27897,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2600,28016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2605,28084,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2607,28084,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2608,28152,45101,74731,0,91680,0,0,108629,0,0,0,125578,0,0,0,142527,0,0,0,0,0,159476,0,0,0,0,0,0,0,0,0,0,0,0,0
2609,28118,45576,0,0,63034,0,0,80492,0,0,0,97950,0,0,0,115408,0,0,0,0,0,132866,0,0,0,0,0,0,0,0,0,0,0,0,0
2610,27965,44811,0,0,61657,0,0,78503,0,0,0,95349,0,0,0,112195,0,0,0,0,0,129041,0,0,0,0,0,0,0,0,0,0,0,0,0
2612,28084,44404,0,0,60724,0,0,77044,0,0,0,93364,0,0,0,109684,0,0,0,0,0,126004,0,0,0,0,0,0,0,0,0,0,0,0,0
2614,27982,46732,71416,0,90166,0,0,108916,0,0,0,127666,0,0,0,146416,0,0,0,0,0,165166,0,0,0,0,0,0,0,0,0,0,0,0,0
2615,28050,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2616,28135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2618,28203,49095,0,0,69987,0,0,90879,0,0,0,111771,0,0,0,132663,0,0,0,0,0,153555,0,0,0,0,0,0,0,0,0,0,0,0,0
2619,28033,46307,109564,132156,150430,0,0,168704,0,0,0,186978,0,0,0,205252,0,0,0,0,0,223526,0,0,0,0,0,0,0,0,0,0,0,0,0
2620,28016,52155,0,0,76294,0,0,100433,0,0,0,124572,0,0,0,148711,0,0,0,0,0,172850,0,0,0,0,0,0,0,0,0,0,0,0,0
2621,28033,46291,0,0,64549,0,0,82807,0,0,0,101065,0,0,0,119323,0,0,0,0,0,137581,0,0,0,0,0,0,0,0,0,0,0,0,0
2622,28084,44268,73728,0,89912,0,0,106096,0,0,0,122280,0,0,0,138464,0,0,0,0,0,154648,0,0,0,0,0,0,0,0,0,0,0,0,0
2623,28016,47769,79882,0,99635,0,0,119388,0,0,0,139141,0,0,0,158894,0,0,0,0,0,178647,0,0,0,0,0,0,0,0,0,0,0,0,0
2624,27999,46886,0,0,65773,0,0,84660,0,0,0,103547,0,0,0,122434,0,0,0,0,0,141321,0,0,0,0,0,0,0,0,0,0,0,0,0
2626,28152,44795,0,0,61438,0,0,78081,0,0,0,94724,0,0,0,111367,0,0,0,0,0,128010,0,0,0,0,0,0,0,0,0,0,0,0,0
2627,27931,44183,0,0,60435,0,0,76687,0,0,0,92939,0,0,0,109191,0,0,0,0,0,125443,0,0,0,0,0,0,0,0,0,0,0,0,0
2628,27914,46716,0,0,65518,0,0,84320,0,0,0,103122,0,0,0,121924,0,0,0,0,0,140726,0,0,0,0,0,0,0,0,0,0,0,0,0
2629,27931,43877,96186,0,112132,0,0,128078,0,0,0,144024,0,0,0,159970,0,0,0,0,0,175916,0,0,0,0,0,0,0,0,0,0,0,0,0
2630,28016,43843,72810,94995,110822,0,0,126649,0,0,0,142476,0,0,0,158303,0,0,0,0,0,174130,0,0,0,0,0,0,0,0,0,0,0,0,0
2631,27999,44574,0,0,61149,0,0,77724,0,0,0,94299,0,0,0,110874,0,0,0,0,0,127449,0,0,0,0,0,0,0,0,0,0,0,0,0
2632,27931,44285,68407,86392,102746,0,0,119100,0,0,0,135454,0,0,0,151808,0,0,0,0,0,168162,0,0,0,0,0,0,0,0,0,0,0,0,0
2633,27982,44115,0,0,60248,0,0,76381,0,0,0,92514,0,0,0,108647,0,0,0,0,0,124780,0,0,0,0,0,0,0,0,0,0,0,0,0
2635,28067,47940,0,0,67813,0,0,87686,0,0,0,107559,0,0,0,127432,0,0,0,0,0,147305,0,0,0,0,0,0,0,0,0,0,0,0,0
2636,28050,43910,65142,108203,124063,0,0,139923,0,0,0,155783,0,0,0,171643,0,0,0,0,0,187503,0,0,0,0,0,0,0,0,0,0,0,0,0
2637,28135,44676,0,0,61217,0,0,77758,0,0,0,94299,0,0,0,110840,0,0,0,0,0,127381,0,0,0,0,0,0,0,0,0,0,0,0,0
2638,28237,46885,74764,100366,119014,0,0,137662,0,0,0,156310,0,0,0,174958,0,0,0,0,0,193606,0,0,0,0,0,0,0,0,0,0,0,0,0
2640,27999,44539,0,0,61079,0,0,77619,0,0,0,94159,0,0,0,110699,0,0,0,0,0,127239,0,0,0,0,0,0,0,0,0,0,0,0,0
2642,27999,43842,0,0,59685,0,0,75528,0,0,0,91371,0,0,0,107214,0,0,0,0,0,123057,0,0,0,0,0,0,0,0,0,0,0,0,0
2643,28033,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2647,27999,44879,0,0,61759,0,0,78639,0,0,0,95519,0,0,0,112399,0,0,0,0,0,129279,0,0,0,0,0,0,0,0,0,0,0,0,0
2648,28101,45865,0,0,63629,0,0,81393,0,0,0,99157,0,0,0,116921,0,0,0,0,0,134685,0,0,0,0,0,0,0,0,0,0,0,0,0
2653,28016,46988,0,0,65960,0,0,84932,0,0,0,103904,0,0,0,122876,0,0,0,0,0,141848,0,0,0,0,0,0,0,0,0,0,0,0,0
2656,27999,43859,65040,84335,100195,0,0,116055,0,0,0,131915,0,0,0,147775,0,0,0,0,0,163635,0,0,0,0,0,0,0,0,0,0,0,0,0
2657,28067,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2658,27982,43928,0,0,59874,0,0,75820,0,0,0,91766,0,0,0,107712,0,0,0,0,0,123658,0,0,0,0,0,0,0,0,0,0,0,0,0
2660,27846,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2661,28050,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2664,27982,44879,0,0,61776,0,0,78673,0,0,0,95570,0,0,0,112467,0,0,0,0,0,129364,0,0,0,0,0,0,0,0,0,0,0,0,0
2665,27880,44200,0,0,60520,0,0,76840,0,0,0,93160,0,0,0,109480,0,0,0,0,0,125800,0,0,0,0,0,0,0,0,0,0,0,0,0
2669,28135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2671,27965,44540,0,0,61115,0,0,77690,0,0,0,94265,0,0,0,110840,0,0,0,0,0,127415,0,0,0,0,0,0,0,0,0,0,0,0,0
2672,27982,43809,0,0,59636,0,0,75463,0,0,0,91290,0,0,0,107117,0,0,0,0,0,122944,0,0,0,0,0,0,0,0,0,0,0,0,0
2673,27897,45390,0,0,62883,0,0,80376,0,0,0,97869,0,0,0,115362,0,0,0,0,0,132855,0,0,0,0,0,0,0,0,0,0,0,0,0
2674,27897,45899,76090,0,94092,0,0,112094,0,0,0,130096,0,0,0,148098,0,0,0,0,0,166100,0,0,0,0,0,0,0,0,0,0,0,0,0
2675,28186,44013,66061,0,81888,0,0,97715,0,0,0,113542,0,0,0,129369,0,0,0,0,0,145196,0,0,0,0,0,0,0,0,0,0,0,0,0
2676,28016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2677,27914,45457,0,0,63000,0,0,80543,0,0,0,98086,0,0,0,115629,0,0,0,0,0,133172,0,0,0,0,0,0,0,0,0,0,0,0,0
2679,27948,44404,65364,0,81820,0,0,98276,0,0,0,114732,0,0,0,131188,0,0,0,0,0,147644,0,0,0,0,0,0,0,0,0,0,0,0,0
2680,28084,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2682,28169,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2683,27965,44811,0,0,61657,0,0,78503,0,0,0,95349,0,0,0,112195,0,0,0,0,0,129041,0,0,0,0,0,0,0,0,0,0,0,0,0
2685,28084,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2687,27982,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2689,28033,43826,0,0,59619,0,0,75412,0,0,0,91205,0,0,0,106998,0,0,0,0,0,122791,0,0,0,0,0,0,0,0,0,0,0,0,0
2690,28101,44046,0,0,59991,0,0,75936,0,0,0,91881,0,0,0,107826,0,0,0,0,0,123771,0,0,0,0,0,0,0,0,0,0,0,0,0
2691,28050,43961,0,0,59872,0,0,75783,0,0,0,91694,0,0,0,107605,0,0,0,0,0,123516,0,0,0,0,0,0,0,0,0,0,0,0,0
2692,27931,44472,0,0,61013,0,0,77554,0,0,0,94095,0,0,0,110636,0,0,0,0,0,127177,0,0,0,0,0,0,0,0,0,0,0,0,0
2693,27880,43639,0,0,59398,0,0,75157,0,0,0,90916,0,0,0,106675,0,0,0,0,0,122434,0,0,0,0,0,0,0,0,0,0,0,0,0
2694,27948,44386,0,0,60824,0,0,77262,0,0,0,93700,0,0,0,110138,0,0,0,0,0,126576,0,0,0,0,0,0,0,0,0,0,0,0,0
2695,28050,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2697,27948,44234,0,0,60520,0,0,76806,0,0,0,93092,0,0,0,109378,0,0,0,0,0,125664,0,0,0,0,0,0,0,0,0,0,0,0,0
2699,27982,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2700,27846,44251,70787,0,87192,0,0,103597,0,0,0,120002,0,0,0,136407,0,0,0,0,0,152812,0,0,0,0,0,0,0,0,0,0,0,0,0
2702,27982,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2705,27982,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2706,27999,44132,0,0,60265,0,0,76398,0,0,0,92531,0,0,0,108664,0,0,0,0,0,124797,0,0,0,0,0,0,0,0,0,0,0,0,0
2707,27829,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2708,27948,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2709,27914,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2710,28084,43995,0,0,59906,0,0,75817,0,0,0,91728,0,0,0,107639,0,0,0,0,0,123550,0,0,0,0,0,0,0,0,0,0,0,0,0
2711,27812,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2712,27965,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2713,27914,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2714,28084,45202,0,0,62320,0,0,79438,0,0,0,96556,0,0,0,113674,0,0,0,0,0,130792,0,0,0,0,0,0,0,0,0,0,0,0,0
2715,28152,44676,0,0,61200,0,0,77724,0,0,0,94248,0,0,0,110772,0,0,0,0,0,127296,0,0,0,0,0,0,0,0,0,0,0,0,0
2716,27965,45339,0,0,62713,0,0,80087,0,0,0,97461,0,0,0,114835,0,0,0,0,0,132209,0,0,0,0,0,0,0,0,0,0,0,0,0
2717,28135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2718,27931,44284,0,0,60637,0,0,76990,0,0,0,93343,0,0,0,109696,0,0,0,0,0,126049,0,0,0,0,0,0,0,0,0,0,0,0,0
2723,27914,43775,80001,0,95862,0,0,111723,0,0,0,127584,0,0,0,143445,0,0,0,0,0,159306,0,0,0,0,0,0,0,0,0,0,0,0,0
2724,27812,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2728,28016,44505,0,0,60994,0,0,77483,0,0,0,93972,0,0,0,110461,0,0,0,0,0,126950,0,0,0,0,0,0,0,0,0,0,0,0,0
2729,27982,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2732,27965,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2734,28101,44488,67982,0,84369,0,0,100756,0,0,0,117143,0,0,0,133530,0,0,0,0,0,149917,0,0,0,0,0,0,0,0,0,0,0,0,0
2735,28033,43978,0,0,59923,0,0,75868,0,0,0,91813,0,0,0,107758,0,0,0,0,0,123703,0,0,0,0,0,0,0,0,0,0,0,0,0
2737,27999,43911,0,0,59823,0,0,75735,0,0,0,91647,0,0,0,107559,0,0,0,0,0,123471,0,0,0,0,0,0,0,0,0,0,0,0,0
2739,27948,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2741,27914,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2742,28084,45338,69834,89367,106621,0,0,123875,0,0,0,141129,0,0,0,158383,0,0,0,0,0,175637,0,0,0,0,0,0,0,0,0,0,0,0,0
2744,28135,43825,68475,87855,103545,0,0,119235,0,0,0,134925,0,0,0,150615,0,0,0,0,0,166305,0,0,0,0,0,0,0,0,0,0,0,0,0
2745,28033,47073,89811,0,108851,0,0,127891,0,0,0,146931,0,0,0,165971,0,0,0,0,0,185011,0,0,0,0,0,0,0,0,0,0,0,0,0
2746,27948,44199,0,0,60450,0,0,76701,0,0,0,92952,0,0,0,109203,0,0,0,0,0,125454,0,0,0,0,0,0,0,0,0,0,0,0,0
2747,28067,43944,0,0,59821,0,0,75698,0,0,0,91575,0,0,0,107452,0,0,0,0,0,123329,0,0,0,0,0,0,0,0,0,0,0,0,0
2748,27982,48228,0,0,68474,0,0,88720,0,0,0,108966,0,0,0,129212,0,0,0,0,0,149458,0,0,0,0,0,0,0,0,0,0,0,0,0
2752,28084,44642,0,0,61200,0,0,77758,0,0,0,94316,0,0,0,110874,0,0,0,0,0,127432,0,0,0,0,0,0,0,0,0,0,0,0,0
2753,28033,43826,84626,0,100419,0,0,116212,0,0,0,132005,0,0,0,147798,0,0,0,0,0,163591,0,0,0,0,0,0,0,0,0,0,0,0,0
2754,27931,46154,77995,96490,114713,0,0,132936,0,0,0,151159,0,0,0,169382,0,0,0,0,0,187605,0,0,0,0,0,0,0,0,0,0,0,0,0
2756,28169,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2757,28084,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2759,28016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2761,27880,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2762,28067,43927,68237,94297,110157,0,0,126017,0,0,0,141877,0,0,0,157737,0,0,0,0,0,173597,0,0,0,0,0,0,0,0,0,0,0,0,0
2764,28016,45305,0,0,62594,0,0,79883,0,0,0,97172,0,0,0,114461,0,0,0,0,0,131750,0,0,0,0,0,0,0,0,0,0,0,0,0
2765,27914,44659,0,0,61404,0,0,78149,0,0,0,94894,0,0,0,111639,0,0,0,0,0,128384,0,0,0,0,0,0,0,0,0,0,0,0,0
2767,28033,44267,0,0,60501,0,0,76735,0,0,0,92969,0,0,0,109203,0,0,0,0,0,125437,0,0,0,0,0,0,0,0,0,0,0,0,0
2769,28016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2773,28084,44539,0,0,60994,0,0,77449,0,0,0,93904,0,0,0,110359,0,0,0,0,0,126814,0,0,0,0,0,0,0,0,0,0,0,0,0
2776,28050,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2778,28033,45219,67590,86001,103187,0,0,120373,0,0,0,137559,0,0,0,154745,0,0,0,0,0,171931,0,0,0,0,0,0,0,0,0,0,0,0,0
2780,28050,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2781,27948,46052,0,0,64156,0,0,82260,0,0,0,100364,0,0,0,118468,0,0,0,0,0,136572,0,0,0,0,0,0,0,0,0,0,0,0,0
2782,27965,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2786,28050,44522,0,0,60994,0,0,77466,0,0,0,93938,0,0,0,110410,0,0,0,0,0,126882,0,0,0,0,0,0,0,0,0,0,0,0,0
2787,27982,44421,0,0,60860,0,0,77299,0,0,0,93738,0,0,0,110177,0,0,0,0,0,126616,0,0,0,0,0,0,0,0,0,0,0,0,0
2789,28050,43859,0,0,59668,0,0,75477,0,0,0,91286,0,0,0,107095,0,0,0,0,0,122904,0,0,0,0,0,0,0,0,0,0,0,0,0
2790,28067,46460,0,0,64853,0,0,83246,0,0,0,101639,0,0,0,120032,0,0,0,0,0,138425,0,0,0,0,0,0,0,0,0,0,0,0,0
2791,28101,43945,0,0,59789,0,0,75633,0,0,0,91477,0,0,0,107321,0,0,0,0,0,123165,0,0,0,0,0,0,0,0,0,0,0,0,0
2793,27931,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2794,27897,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2798,28016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2799,27948,43893,69886,0,85831,0,0,101776,0,0,0,117721,0,0,0,133666,0,0,0,0,0,149611,0,0,0,0,0,0,0,0,0,0,0,0,0
2800,27982,45661,0,0,63340,0,0,81019,0,0,0,98698,0,0,0,116377,0,0,0,0,0,134056,0,0,0,0,0,0,0,0,0,0,0,0,0
2801,28016,44744,0,0,61472,0,0,78200,0,0,0,94928,0,0,0,111656,0,0,0,0,0,128384,0,0,0,0,0,0,0,0,0,0,0,0,0
2802,27999,43825,0,0,59651,0,0,75477,0,0,0,91303,0,0,0,107129,0,0,0,0,0,122955,0,0,0,0,0,0,0,0,0,0,0,0,0
2803,27948,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2804,27931,43792,71841,0,87702,0,0,103563,0,0,0,119424,0,0,0,135285,0,0,0,0,0,151146,0,0,0,0,0,0,0,0,0,0,0,0,0
2805,27982,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2806,27948,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2807,27999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2808,28050,44608,0,0,61166,0,0,77724,0,0,0,94282,0,0,0,110840,0,0,0,0,0,127398,0,0,0,0,0,0,0,0,0,0,0,0,0
2809,27948,45729,0,0,63510,0,0,81291,0,0,0,99072,0,0,0,116853,0,0,0,0,0,134634,0,0,0,0,0,0,0,0,0,0,0,0,0
2810,28101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2813,27999,43876,0,0,59753,0,0,75630,0,0,0,91507,0,0,0,107384,0,0,0,0,0,123261,0,0,0,0,0,0,0,0,0,0,0,0,0
2816,27897,43639,66894,0,82636,0,0,98378,0,0,0,114120,0,0,0,129862,0,0,0,0,0,145604,0,0,0,0,0,0,0,0,0,0,0,0,0
